name,url,profile,additional_urls
Richard Luthy,https://cee.stanford.edu/people/richard-luthy,"Main content start Silas H. Palmer Professor of Civil Engineering and Professor, by courtesy, of Oceans Richard Luthy Silas H. Palmer Professor of Civil Engineering and Professor, by courtesy, of Oceans Richard G. Luthy is the Silas H. Palmer Professor of Civil and Environmental Engineering.  He was the Director of the NSF Engineering Research Center for Re-inventing the Nation’s Urban Water Infrastructure (ReNUWIt), a four-university consortium that seeks more sustainable solutions to urban water challenges in the arid west. His area of teaching and research is environmental engineering and water quality with applications to water reuse, stormwater use, and systems-level analysis of our urban water challenges.   His research addresses management of persistent organic contaminants and contaminants of emerging concern in natural systems that are engineered to improve water quality and protect the environment and human health. Professor Luthy is a past chair of the National Research Council's Water Science and Technology Board and a former President of the Association of Environmental Engineering and Science Professors. He chaired the NRC's Committee on the Beneficial Use of Stormwater and Graywater.  He is a registered professional engineer, a board certified environmental engineer, and a member of the National Academy of Engineering. Education Hon. Sci. D., Clarkson University, Potsdam, NY, Environmental Engineering  (2005) Ph.D., University of California, Berkeley, CA, Civil Engineering (Environmental Engineering)  (1976) M.S., University of California, Berkeley, CA, Civil Engineering (Environmental Engineering)  (1974) M.S., University of Hawaii, Honolulu, HI, Ocean Engineering  (1969) B.S., University of California, Berkeley, CA, Chemical Engineering  (1967) Contact (650) 721-2615 luthy@stanford.edu Mail Code 4020 Links Luthy Group ReNUWIt - Urban Water View Full Stanford Profile Back to Top",https://luthygroup.stanford.edu
Eduardo Miranda,https://cee.stanford.edu/people/eduardo-miranda,"Main content start Professor of Civil and Environmental Engineering Eduardo Miranda Professor of Civil and Environmental Engineering Prof. Miranda specializes in structural engineering with emphasis on performance-based earthquake engineering. Using measurements made on the ground and on instrumented structures he studies how structures respond to earthquakes and conducts research to assess the impacts of earthquakes on structures and on society in general. He then uses this knowledge to develop ways to design and build structures that will have an improved performance. Also interested in developing computer tools for automating analysis, design and construction. Education PhD, University of California at Berkeley, Structural Engineering  (1991) MSc, University of California at Berkeley, Structural Engineering  (1988) Civil Engineer, National Autonomous University of Mexico (UNAM), Civil Engineering  (1986) Contact (650) 723-4450 emiranda@stanford.edu Mail Code 4020 Links Publications at Google Scholar View Full Stanford Profile Back to Top",https://scholar.google.com/citations?hl=en&user=_lYdXdgAAAAJ
William Mitch,https://cee.stanford.edu/people/william-mitch,"Main content start Professor of Civil and Environmental Engineering William Mitch Professor of Civil and Environmental Engineering Bill Mitch received a B.A. in Anthropology (Archaeology) from Harvard University in 1993. During his studies, he excavated at Mayan sites in Belize and surveyed sites dating from 2,000 B.C. in Louisiana.  He switched fields by receiving a M.S. degree in Civil and Environmental Engineering at UC Berkeley.  He worked for 3 years in environmental consulting, receiving his P.E. license in Civil Engineering in California. Returning to UC Berkeley in 2000, he received his PhD in Civil and Environmental Engineering in 2003.  He moved to Yale as an assistant professor after graduation. His dissertation received the AEESP Outstanding Doctoral Dissertation Award in 2004. At Yale, he serves as the faculty advisor for the Yale Student Chapter of Engineers without Borders. In 2007, he won a NSF CAREER Award. He moved to Stanford University as an associate professor in 2013. Employing a fundamental understanding of organic chemical reaction pathways, his research explores links between public health, engineering and sustainability. Topics of current interest include: Public Health and Emerging Carcinogens: Recent changes to the disinfection processes fundamental to drinking and recreational water safety are creating a host of highly toxic byproducts linked to bladder cancer.  We seek to understand how these compounds form so we can adjust the disinfection process to prevent their formation. Global Warming and Oceanography:  Oceanic dissolved organic matter is an important global carbon component, and has important impacts on the net flux of CO2 between the ocean and atmosphere.  We seek to understand some of the important abiotic chemical reaction pathways responsible for carbon turnover. Sustainability and Persistent Organic Pollutants (POPs): While PCBs have been banned in the US, we continue to produce a host of structurally similar chemicals.  We seem to understand important chemical pathways responsible for POP destruction in the environment, so we can design less persistent and problematic chemicals in the future. Engineering for Sustainable Wastewater Recycling:  The shortage of clean water represents a critical challenge for the next century, and has necessitated the recycling of wastewater. We seek to understand ways of engineer this process in ways to minimize harmful byproduct formation. Carbon Sequestration: We are evaluating the formation of nitrosamine and nitraminecarcinogens from amine-based carbon capture, as well as techniques to destroy any of these byproducts that form. Education B.A., Harvard University (Summa Cum Laude), Anthropology (Archaeology)  (1993) M.S., University of California, Berkeley, Civil and Environmental Engineering  (1996) Ph.D., University of California, Berkeley, Civil and Environmental Engineering  (2003) Contact wamitch@stanford.edu Mail Code 4020 Links Lab Website View Full Stanford Profile Back to Top",https://mitchlabd9.sites.stanford.edu/
Stephen Monismith,https://cee.stanford.edu/people/stephen-monismith,"Main content start Obayashi Professor in the School of Engineering and Professor of Oceans Stephen Monismith Obayashi Professor in the School of Engineering and Professor of Oceans Stephen Monismith's research in environmental and geophysical fluid dynamics involves the application of fluid mechanics principles to the analysis of flow processes operating in rivers, lakes, estuaries and the oceans, with a particular interest in the ecological impacts of those flows. His current research includes studies of estuarine hydrodynamics and mixing processes, flows over coral reefs and on the inner shelf, turbulence in density stratified fluids, and physical-biological interactions in phytoplankton and benthic systems. Current and past projects include field and computational work on wave-driven flows over coral reefs, stratified turbulence due to shoaling internal waves, benthic grazing on coral reefs and in kelp forests, dispersion in complex estuarine tidal flows, and lab and computational studies of flows through coral colonies. He is also involved with various scientific panels focusing on the San Francisco Bay/Delta including an NRC committee that examined the sustainability of the Delta as a water supply system and as an ecosystem. Professor Monismith is currently director of the Environmental Fluid Mechanics Laboratory. He is the Obayashi Professor in the School of Engineering.  Prior to coming to Stanford, he spent three years in Perth (Australia) as a research fellow at the University of Western Australia. Education BS, UC Berkeley, Civil Engineering  (1977) MS, UC Berkeley, Civil Engineering  (1979) PhD, UC Berkeley, Civil Engineering  (1983) Contact (650) 723-4764 monismith@stanford.edu Mail Code 4020 View Full Stanford Profile Back to Top",https://cee.stanford.edu/news
Hae Young Noh,https://cee.stanford.edu/people/haeyoung-noh,"Main content start Associate Professor of Civil and Environmental Engineering Hae Young Noh Associate Professor of Civil and Environmental Engineering Hae Young Noh is an associate professor in the Department of Civil and Environmental Engineering. Her research introduced the new concept of “structures as sensors” to enable physical structures (e.g., buildings and vehicle frames) to be user- and environment-aware. In particular, these structures indirectly sense humans and surrounding environments through their structural responses (i.e., vibrations) by inferring the desired information (e.g., human behaviors, environmental conditions, heating and cooling system performance), instead of directly measuring the sensing targets with additional dedicated sensors (e.g., cameras, motion sensors). This concept brought a paradigm shift in how we view these structures and how the structures interact with us. Traditionally, structures that we inhabit (such as buildings or vehicles) are considered as passive and unchanging objects that we need to monitor and control, utilizing a dense set of sensors to collect information. This has often been complicated by “noise” caused by the occupants and environments. For example, building vibrations induced by indoor and outdoor environmental and operational conditions (e.g., people walking around, traffic outside, heating system running, etc.), have been often seen as noise that needs to be removed in traditional building science and structural engineering; however, they are a rich source of information about structure, users, environment, and resources. Similarly, in vehicle engineering, researchers and engineers have been investigating control and dynamics to reduce vehicle vibration for safety and comfort. However, vibrations measured inside vehicles contain information about transportation infrastructure, vehicle itself, and driver. Noh's work utilizes this “noise” to empower the structures with the ability to perceive and understand the information about users and surroundings using their own responses, and actively adopt and/or interact to enhance their sustainability and the occupants’ quality of life. Since she utilizes the structure itself as a sensing medium, information collection involves a simpler set of hardware that can be easily maintained throughout the structural lifetime. However, the analysis of data to separate the desired information becomes more challenging. This challenge is addressed through high-rate dynamic sensing and multi-source inferencing. Ultimately, her work aims to allow structural systems to become general sensing platforms that are easier and more practical to deploy and maintain in a long-term. At Stanford University, Noh received her PhD and MS degrees in the CEE department and her second MS degree in Electrical Engineering. Noh earned her BS in Mechanical and Aerospace Engineering at Cornell University. Education PhD, Stanford University, Civil and Environmental Engineering  (2011) MS, Stanford University, Electrical Engineering  (2011) MS, Stanford University, Civil and Environmental Engineering  (2008) BS, Cornell University, Mechanical and Aerospace Engineering  (2005) Contact noh@stanford.edu Mail Code 4020 Links Structures as Sensors Lab View Full Stanford Profile Back to Top",https://noh-lab.stanford.edu/
Khalid Osman,https://cee.stanford.edu/people/khalid-osman,"Main content start Assistant Professor of Civil and Environmental Engineering and Center Fellow, by courtesy, at the Woods Institute for the Environment Khalid Osman Assistant Professor of Civil and Environmental Engineering and Center Fellow, by courtesy, at the Woods Institute for the Environment Khalid Osman joined the department as an Assistant Professor of Civil and Environmental Engineering in autumn of 2022. His research spans the use of mixed quantitative-qualitative methods to assess public perceptions of water infrastructure, water conservation efforts, and the management of existing infrastructure systems to meet the needs of those being served by the systems. He currently is focused on the operationalization of equity in water sector infrastructure, conceptualizing equity in decentralized water and sanitation systems, water affordability, and stakeholder-community engagement in sustainable civil infrastructure systems for achieving environmental justice. Khalid was the holder of a Bill and Melinda Gates Millennium Scholars Graduate Fellowship and also a Ford Foundation Predoctoral Fellowship. Education BS, University of Portland, Civil Engineering  (2016) MS, University of Texas at Austin, Civil Engineering  (2018) PhD, University of Texas at Austin, Civil Engineering  (2022) Contact osmank@stanford.edu Mail Code 4020 Links Osman Lab View Full Stanford Profile Back to Top",https://www.osman.science/
Nicholas Ouellette,https://cee.stanford.edu/people/nicholas-ouellette,"Main content start Professor of Civil and Environmental Engineering Nicholas Ouellette Professor of Civil and Environmental Engineering Nick Ouellette is broadly interested the behavior of complex systems far from equilibrium. In particular, a running theme in his research is dynamical self-organization. He seeks both to understand the physical principles that govern the spontaneous emergence of low-dimensional structure in high-dimensional systems and to harness this self-organization for engineering applications. His current research includes studies of turbulent flows in two and three dimensions, in both simple and complex fluids; the transport of inertial, anisotropic, and active particles in turbulence; the erosion of granular beds by fluid flows and subsequent sediment transport; quantitative measurements of collective behavior in insect swarms and bird flocks; and emergent, self-organized structure and dynamics in cities. Before coming to Stanford in 2015, Ouellette spent seven years on the faculty in Mechanical Engineering and Materials Science at Yale University. He has won awards for his teaching at both Yale and Stanford. Before beginning his faculty career, he held postdoctoral positions at the Max Planck Institute for Dynamics and Self-Organization and in the Physics Department at Haverford College. Education Ph.D., Cornell University, Physics  (2006) M.S., Cornell University, Physics  (2005) B.A., Swarthmore College, Physics and Computer Science  (2002) Contact (650) 723-4860 nto@stanford.edu Mail Code 4020 Links Environmental Complexity Lab View Full Stanford Profile Back to Top",http://web.stanford.edu/~nto
Erica Plambeck,https://cee.stanford.edu/people/erica-plambeck,"Main content start Charles A. Holloway Professor, Senior Fellow at the Woods Institute for the Environment and Professor of Civil and Environmental Engineering Erica Plambeck Erica Plambeck is The Charles A. Holloway Professor of Operations, Information & Technology at Stanford Graduate School of Business and senior fellow in the Woods Institute for the Environment. She teaches the MBA core course in operations management and an elective, Environmental Entrepreneurship, that draws together MBAs and graduate students from across the Stanford campus. Erica received the Presidential Early Career Award for research in supply chain management, and was recognized as a faculty pioneer in social and environmental stewardship by WRI and the Aspen Institute. Erica grew up in the Midwest, received a BS in mathematics and industrial engineering from the University of Wisconsin-Madison, developed decision-models for EU climate change policy as a Marshall scholar at Cambridge University, and received her PhD in engineering economic systems and operations research from Stanford University. Contact Links GSB Faculty Page Stanford Profile Back to Top",https://www.gsb.stanford.edu/faculty-research/faculty/erica-plambeck
Ram Rajagopal,https://cee.stanford.edu/people/ram-rajagopal,"Main content start Associate Professor of Civil and Environmental Engineering, of Electrical Engineering and Senior Fellow at the Precourt Institute for Energy Ram Rajagopal Associate Professor of Civil and Environmental Engineering, of Electrical Engineering and Senior Fellow at the Precourt Institute for Energy Ram Rajagopal is an Associate Professor of Civil and Environmental Engineering at Stanford University, where he directs the Stanford Sustainable Systems Lab (S3L), focused on large-scale monitoring, data analytics and stochastic control for infrastructure networks, in particular, power networks. His current research interests in power systems are in the integration of renewables, smart distribution systems, and demand-side data analytics. He holds a Ph.D. in Electrical Engineering and Computer Sciences and an M.A. in Statistics, both from the University of California Berkeley, Masters in Electrical and Computer Engineering from University of Texas, Austin and Bachelors in Electrical Engineering from the Federal University of Rio de Janeiro. He is a recipient of the NSF CAREER Award, Powell Foundation Fellowship, Berkeley Regents Fellowship and the Makhoul Conjecture Challenge award. He holds more than 30 patents and several best paper awards from his work and has advised or founded various companies in the fields of sensor networks, power systems, and data analytics. Contact (650) 725-4268 ram.rajagopal@stanford.edu Mail Code 4020 Links Ram Rajagopal Powernet Project View Full Stanford Profile Back to Top",http://web.stanford.edu/~ramr/
Barbara G Simpson,https://cee.stanford.edu/people/barbara-simpson,"Main content start Assistant Professor of Civil and Environmental Engineering Barbara G Simpson Assistant Professor of Civil and Environmental Engineering Our research group is made up of a small team of talented students with a wide range of skills and experience. We explore advanced computational and experimental methods to characterize structural response. Our aim is to develop innovative structural systems that improve structural performance and reduce the effects of natural hazards on the built environment. Research areas include resilient and sustainable design and retrofit of building structures and offshore renewable energy systems, performance-based earthquake engineering, and next-generation computational modeling, including real-time hybrid simulation for fluid-structure interaction. Contact bsimpson@stanford.edu Mail Code 4020 Links My Lab Site View Full Stanford Profile Back to Top",https://simpsoba.su.domains/
